hour,day_of_week,month,location,latitude,longitude,crime_type,is_night,is_weekend,risk_score,status,datetime,is_rush_hour,crime_type_encoded,high_risk
7,3,8,Tikrapara,21.26060708240457,81.62171332468712,Assault,0,0,0.444,Under investigation,2023-08-24 07:00:00,1,0,0
9,0,3,Mowa,21.2735566926194,81.64969064001177,Vandalism,0,0,0.31,Under investigation,2023-03-06 09:00:00,1,6,0
20,3,11,Katora Talab,21.237934701176226,81.63636582389188,Snatching,0,0,0.551,Reported,2023-11-30 20:00:00,0,4,1
10,0,4,Fafadih,21.232711241824703,81.6612770358694,Theft,0,0,0.579,Reported,2023-04-24 10:00:00,0,5,1
20,6,5,Mowa,21.27830686744829,81.64637118387616,Assault,0,1,0.39,Reported,2023-05-14 20:00:00,0,0,0
15,3,5,Katora Talab,21.236668285650182,81.63756820087397,Harassment,0,0,0.21,Under investigation,2023-05-11 15:00:00,0,2,0
16,4,6,Pandri,21.24966460990659,81.63038256211324,Harassment,0,0,0.54,Solved,2023-06-23 16:00:00,0,2,1
4,2,6,Ring Road No 1,21.260184318623043,81.6560661129302,Theft,1,0,0.894,Solved,2023-06-21 04:00:00,0,5,1
5,4,12,Jail Road,21.226465011037124,81.63880008222296,Harassment,1,0,0.954,Reported,2023-12-08 05:00:00,0,2,1
20,5,1,Amanaka,21.26874015835018,81.63358419444931,Theft,0,1,0.431,Reported,2023-01-07 20:00:00,0,5,0
7,4,4,Pandri,21.25428998307777,81.62833336894106,Snatching,0,0,0.372,Under investigation,2023-04-07 07:00:00,1,4,0
11,6,6,Katora Talab,21.242275698122164,81.63122609965548,Harassment,0,1,0.522,Under investigation,2023-06-04 11:00:00,0,2,1
4,5,1,Pandri,21.25207750987977,81.62649685604275,Theft,1,1,0.832,Under investigation,2023-01-28 04:00:00,0,5,1
12,2,4,Katora Talab,21.238383891130123,81.6344362010921,Assault,0,0,0.383,Under investigation,2023-04-12 12:00:00,0,0,0
10,4,7,Tikrapara,21.259479751821207,81.62345389986602,Vehicle theft,0,0,0.465,Closed,2023-07-28 10:00:00,0,7,0
19,0,2,GE Road,21.24858263251578,81.65124606063047,Burglary,0,0,0.371,Solved,2023-02-06 19:00:00,1,1,0
7,1,2,Ring Road No 1,21.260324160349303,81.65165074080065,Snatching,0,0,0.548,Reported,2023-02-28 07:00:00,1,4,1
7,2,6,Fafadih,21.228317698687107,81.65854993141477,Snatching,0,0,0.398,Under investigation,2023-06-14 07:00:00,1,4,0
10,5,9,Tikrapara,21.25977142781771,81.62595859666929,Burglary,0,1,0.536,Reported,2023-09-09 10:00:00,0,1,1
16,2,2,Tikrapara,21.26050321548184,81.62531867326346,Burglary,0,0,0.363,Under investigation,2023-02-15 16:00:00,0,1,0
12,3,8,Devendra Nagar,21.246481293166763,81.6218516630221,Robbery,0,0,0.507,Reported,2023-08-03 12:00:00,0,3,1
19,2,1,Katora Talab,21.242857426090403,81.63624807048829,Theft,0,0,0.27,Solved,2023-01-18 19:00:00,1,5,0
5,1,9,Devendra Nagar,21.24302911362447,81.6252822858376,Robbery,1,0,0.897,Under investigation,2023-09-19 05:00:00,0,3,1
8,2,12,Fafadih,21.23192962100037,81.65324386321531,Snatching,0,0,0.157,Closed,2023-12-13 08:00:00,1,4,0
1,6,5,Jail Road,21.233543892637066,81.64447973622258,Snatching,1,1,0.714,Under investigation,2023-05-14 01:00:00,0,4,1
11,6,7,Mowa,21.286251768119968,81.64398857476878,Theft,0,1,0.191,Closed,2023-07-23 11:00:00,0,5,0
20,6,12,Mowa,21.27790510630367,81.64563995770952,Harassment,0,1,0.459,Closed,2023-12-17 20:00:00,0,2,0
11,2,8,Pandri,21.25479928146128,81.63615312473254,Harassment,0,0,0.274,Reported,2023-08-23 11:00:00,0,2,0
11,6,5,Tikrapara,21.259921489507736,81.61803768410974,Vehicle theft,0,1,0.511,Reported,2023-05-14 11:00:00,0,7,1
19,4,12,Amanaka,21.267137822320965,81.63714984834691,Assault,0,0,0.523,Reported,2023-12-08 19:00:00,1,0,1
4,5,9,Ring Road No 1,21.25720695332708,81.65430434949145,Theft,1,1,0.976,Reported,2023-09-30 04:00:00,0,5,1
9,2,11,Pandri,21.253751340487465,81.63194028080983,Vehicle theft,0,0,0.118,Under investigation,2023-11-01 09:00:00,1,7,0
23,5,7,Mowa,21.27945290094601,81.64843191299013,Burglary,1,1,0.835,Under investigation,2023-07-29 23:00:00,0,1,1
18,5,5,Telibandha,21.242387973861707,81.64767169123449,Harassment,0,1,0.442,Reported,2023-05-20 18:00:00,1,2,0
3,5,5,Amanaka,21.26764328380121,81.63148130474634,Robbery,1,1,0.743,Under investigation,2023-05-13 03:00:00,0,3,1
23,2,10,Devendra Nagar,21.247805133331106,81.61939944431505,Vehicle theft,1,0,0.602,Under investigation,2023-10-25 23:00:00,0,7,1
5,0,12,Fafadih,21.237433568574332,81.66649189323337,Burglary,1,0,0.55,Reported,2023-12-11 05:00:00,0,1,1
15,1,4,GE Road,21.2476839349242,81.64815780586163,Vandalism,0,0,0.477,Under investigation,2023-04-25 15:00:00,0,6,0
19,3,3,Jail Road,21.22986648392545,81.64363593264189,Theft,0,0,0.567,Reported,2023-03-23 19:00:00,1,5,1
22,5,2,Ring Road No 1,21.26983737350244,81.64445803042852,Robbery,1,1,0.83,Under investigation,2023-02-11 22:00:00,0,3,1
8,1,5,Ring Road No 1,21.262127277129892,81.65013593321777,Snatching,0,0,0.324,Closed,2023-05-16 08:00:00,1,4,0
6,5,8,Katora Talab,21.231097320580453,81.63255955992278,Theft,0,1,0.329,Under investigation,2023-08-19 06:00:00,0,5,0
19,2,7,Shankar Nagar,21.245211075777405,81.64098528438863,Robbery,0,0,0.519,Under investigation,2023-07-26 19:00:00,1,3,1
19,4,7,Telibandha,21.23272151532557,81.66159633079204,Vehicle theft,0,0,0.576,Reported,2023-07-21 19:00:00,1,7,1
21,0,8,Ring Road No 1,21.264464711460818,81.65164677652042,Theft,1,0,0.557,Reported,2023-08-28 21:00:00,0,5,1
21,3,10,GE Road,21.246808294547733,81.64994282464788,Assault,1,0,0.976,Reported,2023-10-12 21:00:00,0,0,1
18,3,2,Amanaka,21.269343144863832,81.62744590634914,Theft,0,0,0.503,Solved,2023-02-09 18:00:00,1,5,1
22,5,6,GE Road,21.246918978239943,81.65207970407069,Snatching,1,1,0.801,Under investigation,2023-06-03 22:00:00,0,4,1
3,5,3,Jail Road,21.237576070600003,81.64156866162017,Snatching,1,1,0.644,Under investigation,2023-03-04 03:00:00,0,4,1
4,3,3,Amanaka,21.27441233311317,81.63437697876567,Snatching,1,0,0.655,Reported,2023-03-09 04:00:00,0,4,1
5,0,3,Shankar Nagar,21.24315381535728,81.64646391611048,Assault,1,0,0.665,Solved,2023-03-27 05:00:00,0,0,1
20,1,10,Katora Talab,21.24335110915672,81.63970438677387,Snatching,0,0,0.209,Under investigation,2023-10-17 20:00:00,0,4,0
1,2,3,Katora Talab,21.23243454769846,81.63423216443874,Vehicle theft,1,0,0.673,Under investigation,2023-03-01 01:00:00,0,7,1
17,1,2,Tikrapara,21.261210098737905,81.61766128814597,Burglary,0,0,0.158,Reported,2023-02-14 17:00:00,1,1,0
5,3,10,Jail Road,21.231351430173664,81.64338230724668,Robbery,1,0,0.518,Solved,2023-10-26 05:00:00,0,3,1
20,3,10,Telibandha,21.24291123900782,81.65684348060888,Assault,0,0,0.434,Under investigation,2023-10-05 20:00:00,0,0,0
14,4,11,Ring Road No 1,21.2620822355811,81.64574386734064,Harassment,0,0,0.3,Solved,2023-11-24 14:00:00,0,2,0
10,3,11,Shankar Nagar,21.24493293837606,81.64963524412474,Theft,0,0,0.136,Under investigation,2023-11-30 10:00:00,0,5,0
1,1,8,Devendra Nagar,21.243692096560185,81.62614738790826,Robbery,1,0,0.838,Reported,2023-08-15 01:00:00,0,3,1
21,0,7,GE Road,21.25398298316989,81.64966576818938,Robbery,1,0,0.509,Reported,2023-07-03 21:00:00,0,3,1
1,6,12,Amanaka,21.27002769888417,81.63130628317712,Burglary,1,1,0.694,Reported,2023-12-10 01:00:00,0,1,1
5,3,9,Jail Road,21.22067335171032,81.63565259717335,Theft,1,0,0.68,Solved,2023-09-28 05:00:00,0,5,1
16,5,9,Amanaka,21.268438783403557,81.6393896907497,Harassment,0,1,0.299,Under investigation,2023-09-30 16:00:00,0,2,0
22,1,10,Shankar Nagar,21.2430874877506,81.64002389712432,Burglary,1,0,0.641,Solved,2023-10-03 22:00:00,0,1,1
9,4,12,Katora Talab,21.233136058232184,81.63712722331404,Theft,0,0,0.188,Reported,2023-12-22 09:00:00,1,5,0
12,3,10,Amanaka,21.27543342866572,81.63925374288748,Theft,0,0,0.401,Under investigation,2023-10-19 12:00:00,0,5,0
22,6,1,Mowa,21.281324598799035,81.63639754901448,Robbery,1,1,0.732,Reported,2023-01-22 22:00:00,0,3,1
8,3,7,Telibandha,21.237493303028625,81.65788921691555,Snatching,0,0,0.495,Under investigation,2023-07-20 08:00:00,1,4,0
16,5,5,Shankar Nagar,21.24798780196766,81.63594998712706,Snatching,0,1,0.367,Reported,2023-05-06 16:00:00,0,4,0
3,1,8,Fafadih,21.232877637907205,81.66265239373064,Snatching,1,0,0.716,Solved,2023-08-29 03:00:00,0,4,1
15,2,5,Katora Talab,21.233651366147893,81.62526318391437,Snatching,0,0,0.558,Under investigation,2023-05-24 15:00:00,0,4,1
18,4,1,Pandri,21.251795296180067,81.62644896696952,Vehicle theft,0,0,0.306,Reported,2023-01-27 18:00:00,1,7,0
8,3,11,GE Road,21.24806463304366,81.64748127856028,Vehicle theft,0,0,0.592,Solved,2023-11-09 08:00:00,1,7,1
12,4,6,Jail Road,21.22926529634138,81.64006366882361,Snatching,0,0,0.161,Solved,2023-06-30 12:00:00,0,4,0
17,4,6,Katora Talab,21.23316404040431,81.63361916188147,Harassment,0,0,0.307,Closed,2023-06-23 17:00:00,1,2,0
19,2,9,Mowa,21.271870306518387,81.64354415626148,Assault,0,0,0.467,Under investigation,2023-09-27 19:00:00,1,0,0
6,3,6,Mowa,21.267474898346634,81.64114203967827,Burglary,0,0,0.121,Under investigation,2023-06-22 06:00:00,0,1,0
18,4,11,Shankar Nagar,21.24717674461471,81.6378626372509,Burglary,0,0,0.163,Solved,2023-11-10 18:00:00,1,1,0
22,3,10,Tikrapara,21.26296572081463,81.62332293084849,Vehicle theft,1,0,0.992,Under investigation,2023-10-05 22:00:00,0,7,1
20,6,8,Ring Road No 1,21.25016840019001,81.6505945483857,Snatching,0,1,0.243,Reported,2023-08-13 20:00:00,0,4,0
12,4,4,Ring Road No 1,21.25189690628949,81.65072716621772,Vehicle theft,0,0,0.325,Under investigation,2023-04-07 12:00:00,0,7,0
14,5,4,Jail Road,21.229771315156075,81.63016982405637,Theft,0,1,0.136,Under investigation,2023-04-22 14:00:00,0,5,0
0,4,10,Katora Talab,21.24439935344832,81.63564406323054,Assault,1,0,0.978,Solved,2023-10-06 00:00:00,0,0,1
1,4,3,Ring Road No 1,21.260003906271677,81.65706151770999,Robbery,1,0,0.707,Under investigation,2023-03-17 01:00:00,0,3,1
13,0,6,Devendra Nagar,21.23841754711743,81.61848331586593,Assault,0,0,0.445,Solved,2023-06-12 13:00:00,0,0,0
6,3,7,Tikrapara,21.25090217790532,81.62590418078616,Vandalism,0,0,0.376,Solved,2023-07-20 06:00:00,0,6,0
4,0,11,Tikrapara,21.26142938548589,81.6213376071594,Burglary,1,0,0.905,Solved,2023-11-13 04:00:00,0,1,1
9,0,1,Tikrapara,21.261304004935678,81.62099507104458,Vandalism,0,0,0.192,Reported,2023-01-30 09:00:00,1,6,0
23,2,11,Mowa,21.279212310855584,81.64338368537084,Harassment,1,0,0.785,Solved,2023-11-01 23:00:00,0,2,1
20,6,6,Pandri,21.25183041374489,81.62716563277772,Vehicle theft,0,1,0.381,Solved,2023-06-04 20:00:00,0,7,0
23,2,9,Tikrapara,21.259913500939145,81.61979437829305,Theft,1,0,0.878,Reported,2023-09-13 23:00:00,0,5,1
14,2,6,Tikrapara,21.26054219647821,81.61278891156898,Harassment,0,0,0.384,Closed,2023-06-21 14:00:00,0,2,0
20,0,9,Tikrapara,21.254720053325567,81.62303136573567,Vehicle theft,0,0,0.468,Under investigation,2023-09-11 20:00:00,0,7,0
19,6,4,Shankar Nagar,21.24227202381647,81.64443890138814,Theft,0,1,0.516,Under investigation,2023-04-02 19:00:00,1,5,1
0,1,3,GE Road,21.246831520361116,81.64300741649342,Theft,1,0,0.605,Reported,2023-03-21 00:00:00,0,5,1
15,2,6,Amanaka,21.266625613549877,81.63410973971692,Harassment,0,0,0.457,Under investigation,2023-06-14 15:00:00,0,2,0
23,3,1,Fafadih,21.23043943880286,81.66637573409241,Snatching,1,0,0.853,Under investigation,2023-01-26 23:00:00,0,4,1
7,5,2,Shankar Nagar,21.24421809320615,81.64949575447424,Burglary,0,1,0.369,Reported,2023-02-11 07:00:00,1,1,0
13,1,10,Devendra Nagar,21.247217632616284,81.61374979672833,Snatching,0,0,0.412,Under investigation,2023-10-24 13:00:00,0,4,0
17,3,8,Telibandha,21.24312416642584,81.64406179351012,Robbery,0,0,0.219,Reported,2023-08-10 17:00:00,1,3,0
6,6,12,Pandri,21.252322134668844,81.62650126376934,Vandalism,0,1,0.381,Solved,2023-12-17 06:00:00,0,6,0
23,1,8,Devendra Nagar,21.254170844137857,81.62915839170972,Burglary,1,0,0.986,Closed,2023-08-22 23:00:00,0,1,1
9,6,2,Devendra Nagar,21.242632717433192,81.62289056932752,Snatching,0,1,0.131,Under investigation,2023-02-05 09:00:00,1,4,0
19,3,2,Devendra Nagar,21.2465783922786,81.62685365628624,Robbery,0,0,0.282,Closed,2023-02-09 19:00:00,1,3,0
23,5,12,Shankar Nagar,21.2436166076493,81.63800042040248,Robbery,1,1,0.554,Reported,2023-12-09 23:00:00,0,3,1
12,4,1,Shankar Nagar,21.2406297654432,81.64208207281449,Snatching,0,0,0.405,Reported,2023-01-06 12:00:00,0,4,0
5,1,10,Telibandha,21.24383782791506,81.65181135144213,Theft,1,0,0.618,Solved,2023-10-24 05:00:00,0,5,1
18,5,9,Mowa,21.27580634029354,81.64489349111085,Snatching,0,1,0.535,Solved,2023-09-16 18:00:00,1,4,1
6,2,10,Katora Talab,21.235152060644488,81.63806163202075,Burglary,0,0,0.174,Reported,2023-10-25 06:00:00,0,1,0
17,4,12,Pandri,21.26150804167332,81.62816469451622,Burglary,0,0,0.359,Reported,2023-12-15 17:00:00,1,1,0
5,0,9,Pandri,21.254606420638904,81.62661842667184,Theft,1,0,0.864,Reported,2023-09-04 05:00:00,0,5,1
9,1,9,Jail Road,21.22935094493124,81.6402182491475,Vandalism,0,0,0.32,Reported,2023-09-12 09:00:00,1,6,0
19,3,2,Pandri,21.250625265359822,81.6394520547551,Harassment,0,0,0.254,Reported,2023-02-16 19:00:00,1,2,0
6,0,10,Katora Talab,21.235473627701285,81.63684740615514,Assault,0,0,0.57,Reported,2023-10-02 06:00:00,0,0,1
15,0,5,Fafadih,21.225379652522708,81.66292798625348,Robbery,0,0,0.233,Solved,2023-05-08 15:00:00,0,3,0
16,0,9,Shankar Nagar,21.24806821836941,81.63998961062968,Assault,0,0,0.231,Solved,2023-09-11 16:00:00,0,0,0
6,1,3,Pandri,21.24135911143584,81.6294453929247,Burglary,0,0,0.353,Under investigation,2023-03-21 06:00:00,0,1,0
19,6,1,Shankar Nagar,21.243568735401546,81.64499630020298,Theft,0,1,0.32,Reported,2023-01-29 19:00:00,1,5,0
9,4,1,Shankar Nagar,21.251543612141656,81.64057978539759,Burglary,0,0,0.469,Under investigation,2023-01-06 09:00:00,1,1,0
5,2,12,GE Road,21.24777484750536,81.64423232879452,Snatching,1,0,0.62,Under investigation,2023-12-27 05:00:00,0,4,1
21,6,1,Shankar Nagar,21.24429231446813,81.64401741703527,Vehicle theft,1,1,0.576,Solved,2023-01-15 21:00:00,0,7,1
1,2,6,Telibandha,21.23671737842255,81.6532147309829,Robbery,1,0,0.843,Reported,2023-06-28 01:00:00,0,3,1
5,2,7,Pandri,21.25326153630728,81.62977292675858,Robbery,1,0,0.78,Reported,2023-07-12 05:00:00,0,3,1
14,6,10,Shankar Nagar,21.239890341117025,81.64017254273806,Snatching,0,1,0.334,Under investigation,2023-10-08 14:00:00,0,4,0
19,2,10,Jail Road,21.22008097880927,81.6410431482568,Vehicle theft,0,0,0.445,Closed,2023-10-04 19:00:00,1,7,0
14,6,10,Jail Road,21.22990536515499,81.64085391596436,Snatching,0,1,0.382,Under investigation,2023-10-01 14:00:00,0,4,0
9,2,1,Ring Road No 1,21.26541727606226,81.65274328594573,Theft,0,0,0.393,Under investigation,2023-01-11 09:00:00,1,5,0
20,5,10,Ring Road No 1,21.262958467277414,81.65139467217266,Theft,0,1,0.575,Under investigation,2023-10-07 20:00:00,0,5,1
1,3,2,Amanaka,21.26438273433321,81.63266511741725,Vehicle theft,1,0,0.764,Closed,2023-02-02 01:00:00,0,7,1
20,1,10,Fafadih,21.233301884214733,81.65825658569635,Theft,0,0,0.124,Under investigation,2023-10-31 20:00:00,0,5,0
13,6,9,Shankar Nagar,21.246940603183493,81.63946547167617,Burglary,0,1,0.522,Under investigation,2023-09-03 13:00:00,0,1,1
4,1,6,Shankar Nagar,21.244365221644998,81.64256626262726,Snatching,1,0,0.916,Under investigation,2023-06-13 04:00:00,0,4,1
19,3,6,Pandri,21.254385110374443,81.63320316469611,Harassment,0,0,0.571,Solved,2023-06-08 19:00:00,1,2,1
18,3,8,Amanaka,21.272776130443876,81.62657597519447,Theft,0,0,0.522,Under investigation,2023-08-03 18:00:00,1,5,1
18,6,11,Jail Road,21.23457659259205,81.64620923289678,Snatching,0,1,0.429,Reported,2023-11-26 18:00:00,1,4,0
8,6,1,Ring Road No 1,21.261471502862715,81.65214658765069,Theft,0,1,0.125,Reported,2023-01-08 08:00:00,1,5,0
16,3,1,Tikrapara,21.25653667327948,81.61090648597308,Harassment,0,0,0.379,Solved,2023-01-12 16:00:00,0,2,0
12,0,3,Fafadih,21.230145138937832,81.65903944384213,Robbery,0,0,0.183,Solved,2023-03-06 12:00:00,0,3,0
3,3,6,Amanaka,21.268580597074592,81.63116434363998,Theft,1,0,0.839,Under investigation,2023-06-01 03:00:00,0,5,1
5,5,1,Jail Road,21.22686629933273,81.64005597471349,Vehicle theft,1,1,0.537,Reported,2023-01-28 05:00:00,0,7,1
0,5,9,Ring Road No 1,21.26031909206756,81.6533740973302,Theft,1,1,0.619,Reported,2023-09-02 00:00:00,0,5,1
6,0,3,Katora Talab,21.23942664260559,81.64402155098466,Assault,0,0,0.529,Reported,2023-03-13 06:00:00,0,0,1
9,0,8,Telibandha,21.243402719728493,81.6510724122333,Snatching,0,0,0.471,Solved,2023-08-28 09:00:00,1,4,0
1,3,8,Fafadih,21.23061894281333,81.66237498940669,Snatching,1,0,0.969,Solved,2023-08-31 01:00:00,0,4,1
5,4,4,Katora Talab,21.238006383839664,81.63244674764398,Assault,1,0,0.697,Reported,2023-04-14 05:00:00,0,0,1
3,4,7,Shankar Nagar,21.246634925587013,81.63650760794127,Robbery,1,0,0.671,Reported,2023-07-14 03:00:00,0,3,1
18,0,6,Ring Road No 1,21.26242240065785,81.65342343383728,Harassment,0,0,0.458,Under investigation,2023-06-05 18:00:00,1,2,0
4,5,10,Katora Talab,21.235549663409632,81.63367298238629,Burglary,1,1,0.912,Under investigation,2023-10-21 04:00:00,0,1,1
20,5,5,Mowa,21.27834885655523,81.63895759503725,Vehicle theft,0,1,0.248,Reported,2023-05-27 20:00:00,0,7,0
8,6,1,Tikrapara,21.2647956037263,81.61462784931231,Harassment,0,1,0.208,Solved,2023-01-29 08:00:00,1,2,0
22,3,12,Jail Road,21.23107263730964,81.64175459159313,Robbery,1,0,0.889,Under investigation,2023-12-07 22:00:00,0,3,1
16,2,12,Fafadih,21.229305512395165,81.66149241701751,Vandalism,0,0,0.218,Reported,2023-12-06 16:00:00,0,6,0
19,0,3,Devendra Nagar,21.241961471309025,81.62896416990023,Theft,0,0,0.576,Under investigation,2023-03-06 19:00:00,1,5,1
19,3,11,Pandri,21.246844868252097,81.62698441162307,Robbery,0,0,0.132,Under investigation,2023-11-02 19:00:00,1,3,0
14,2,5,Amanaka,21.265103099966577,81.62956920509254,Vandalism,0,0,0.219,Reported,2023-05-03 14:00:00,0,6,0
22,5,4,GE Road,21.25756486116353,81.65107109869565,Assault,1,1,0.871,Solved,2023-04-15 22:00:00,0,0,1
17,2,7,Fafadih,21.233661173702803,81.6585736921466,Assault,0,0,0.429,Solved,2023-07-26 17:00:00,1,0,0
20,3,1,Telibandha,21.24253044724419,81.64680311024253,Vehicle theft,0,0,0.287,Under investigation,2023-01-05 20:00:00,0,7,0
21,0,9,Amanaka,21.27317455717732,81.63150995489359,Vehicle theft,1,0,0.938,Reported,2023-09-11 21:00:00,0,7,1
2,6,7,GE Road,21.2486219691925,81.65193312954447,Theft,1,1,0.592,Solved,2023-07-09 02:00:00,0,5,1
10,5,7,Amanaka,21.273455309376622,81.6373898917356,Theft,0,1,0.194,Under investigation,2023-07-22 10:00:00,0,5,0
8,0,2,GE Road,21.24700130353697,81.64711309253711,Vehicle theft,0,0,0.415,Reported,2023-02-20 08:00:00,1,7,0
1,1,5,Ring Road No 1,21.264027594964794,81.64780287615237,Vehicle theft,1,0,0.795,Under investigation,2023-05-16 01:00:00,0,7,1
0,6,5,Tikrapara,21.26558385104052,81.6090922122242,Theft,1,1,0.911,Solved,2023-05-21 00:00:00,0,5,1
13,3,11,Jail Road,21.226685041938524,81.63806173398852,Burglary,0,0,0.15,Reported,2023-11-30 13:00:00,0,1,0
3,6,4,Ring Road No 1,21.252024225340914,81.64561508347906,Snatching,1,1,0.721,Reported,2023-04-23 03:00:00,0,4,1
13,1,10,GE Road,21.25370115805017,81.6490211345462,Robbery,0,0,0.148,Under investigation,2023-10-17 13:00:00,0,3,0
19,3,5,Jail Road,21.236092544088173,81.64628090578354,Snatching,0,0,0.532,Under investigation,2023-05-04 19:00:00,1,4,1
10,0,9,Shankar Nagar,21.245232185514418,81.643352952996,Theft,0,0,0.592,Solved,2023-09-11 10:00:00,0,5,1
5,1,2,Devendra Nagar,21.245863724434315,81.61277967192848,Snatching,1,0,0.579,Closed,2023-02-21 05:00:00,0,4,1
1,6,12,Jail Road,21.224221761946698,81.6405027020124,Theft,1,1,0.656,Reported,2023-12-10 01:00:00,0,5,1
17,2,6,Ring Road No 1,21.265864102834996,81.65235867924855,Theft,0,0,0.214,Reported,2023-06-21 17:00:00,1,5,0
4,2,4,Pandri,21.24783014012914,81.63334962512988,Assault,1,0,0.977,Reported,2023-04-05 04:00:00,0,0,1
18,4,9,Jail Road,21.23572977611502,81.64385195840117,Vehicle theft,0,0,0.59,Under investigation,2023-09-29 18:00:00,1,7,1
23,4,9,Ring Road No 1,21.26735839731836,81.64896309680819,Robbery,1,0,0.568,Reported,2023-09-22 23:00:00,0,3,1
17,5,11,Shankar Nagar,21.247803736490805,81.64268303455731,Vandalism,0,1,0.119,Solved,2023-11-18 17:00:00,1,6,0
5,4,6,Devendra Nagar,21.24764622211409,81.6248617273713,Theft,1,0,0.651,Reported,2023-06-09 05:00:00,0,5,1
16,5,12,Katora Talab,21.23621405157824,81.63105999009952,Robbery,0,1,0.294,Reported,2023-12-30 16:00:00,0,3,0
9,1,5,Ring Road No 1,21.263071453345784,81.65514704646993,Vehicle theft,0,0,0.425,Closed,2023-05-23 09:00:00,1,7,0
19,6,11,Mowa,21.27713409677875,81.64587338905044,Vehicle theft,0,1,0.493,Solved,2023-11-26 19:00:00,1,7,0
21,0,11,Tikrapara,21.263048282682472,81.61750425041193,Snatching,1,0,0.575,Under investigation,2023-11-13 21:00:00,0,4,1
23,4,7,Shankar Nagar,21.24905520041448,81.64067781331524,Vehicle theft,1,0,0.503,Reported,2023-07-07 23:00:00,0,7,1
23,4,4,Fafadih,21.23913818745045,81.66293650792616,Vehicle theft,1,0,0.506,Reported,2023-04-07 23:00:00,0,7,1
17,5,5,GE Road,21.251136536326182,81.64534879447865,Theft,0,1,0.552,Under investigation,2023-05-20 17:00:00,1,5,1
22,2,3,Katora Talab,21.23634695907946,81.63368496194603,Robbery,1,0,0.735,Reported,2023-03-15 22:00:00,0,3,1
15,0,12,Tikrapara,21.255066814459,81.61782953830914,Harassment,0,0,0.203,Closed,2023-12-11 15:00:00,0,2,0
4,4,1,Jail Road,21.226584787279613,81.64244396707592,Vehicle theft,1,0,0.614,Reported,2023-01-06 04:00:00,0,7,1
21,4,2,Katora Talab,21.241925121902916,81.62959233729482,Burglary,1,0,0.611,Reported,2023-02-24 21:00:00,0,1,1
9,6,11,Shankar Nagar,21.250349230913468,81.64158579586245,Theft,0,1,0.272,Closed,2023-11-26 09:00:00,1,5,0
13,1,10,Mowa,21.27499991446025,81.64533101912083,Theft,0,0,0.526,Closed,2023-10-03 13:00:00,0,5,1
9,6,9,Amanaka,21.26821418208698,81.63467305329588,Snatching,0,1,0.572,Reported,2023-09-17 09:00:00,1,4,1
6,1,6,Pandri,21.24978288702315,81.62633304827254,Assault,0,0,0.23,Solved,2023-06-20 06:00:00,0,0,0
11,3,6,Mowa,21.28179598812961,81.64115479438843,Theft,0,0,0.357,Solved,2023-06-22 11:00:00,0,5,0
16,3,3,Katora Talab,21.23095339283128,81.63670424049687,Burglary,0,0,0.379,Closed,2023-03-16 16:00:00,0,1,0
