date,time,hour,day_of_week,location,latitude,longitude,accident_type,severity,severity_encoded,vehicles_involved,casualties,road_type,weather,light_condition,speed_limit,road_condition
2023-09-26,23:00,23,1,Devendra Nagar,21.24505757766474,81.62125600764948,Pedestrian,Minor,0,1,0,Highway,Clear,Night,100,Good
2023-02-02,13:00,13,3,Katora Talab,21.235620266719298,81.64059347613922,Pedestrian,Minor,0,2,1,Intersection,Rainy,Day,100,Good
2023-05-18,02:00,2,3,Fafadih,21.23036196371791,81.66036403099835,Collision,Fatal,3,1,3,Highway,Clear,Night,60,Good
2023-11-14,21:00,21,1,Telibandha,21.237737534010193,81.64935848516326,Hit-and-run,Severe,2,3,1,Intersection,Clear,Day,60,Good
2023-06-06,18:00,18,1,Tikrapara,21.259106282073365,81.61953772030367,Pedestrian,Severe,2,4,2,Rural,Clear,Day,80,Wet
2023-11-09,04:00,4,3,Pandri,21.246269474695826,81.6327115144176,Pedestrian,Severe,2,3,2,Rural,Rainy,Night,100,Damaged
2023-09-21,20:00,20,3,Telibandha,21.24079774839893,81.6463713852418,Pedestrian,Moderate,1,1,1,Highway,Clear,Day,40,Good
2023-09-07,11:00,11,3,Katora Talab,21.22989276818114,81.63156878356158,Pedestrian,Moderate,1,4,0,Rural,Clear,Day,40,Under repair
2023-11-09,09:00,9,3,Jail Road,21.22907200061572,81.64784087569608,Skid,Moderate,1,2,2,Highway,Clear,Day,60,Good
2023-11-11,21:00,21,5,Katora Talab,21.23832977089492,81.62907723105246,Skid,Minor,0,3,0,Highway,Rainy,Day,40,Good
2023-09-20,08:00,8,2,Telibandha,21.2368310334853,81.64994036269118,Hit-and-run,Moderate,1,4,1,Rural,Clear,Day,40,Damaged
2023-03-31,13:00,13,4,GE Road,21.251961050662896,81.64495575341907,Hit-and-run,Fatal,3,4,2,Highway,Clear,Day,100,Wet
2023-01-29,17:00,17,6,Pandri,21.25099502931607,81.62744708258717,Overturning,Minor,0,1,0,Intersection,Rainy,Day,80,Damaged
2023-12-07,10:00,10,3,Jail Road,21.226488724312194,81.6408787869401,Hit-and-run,Moderate,1,2,1,Rural,Clear,Day,80,Damaged
2023-09-14,00:00,0,3,Devendra Nagar,21.247921631520327,81.62592312383089,Overturning,Moderate,1,1,0,Highway,Rainy,Night,80,Wet
2023-02-26,04:00,4,6,Katora Talab,21.2384231590534,81.63300789140058,Pedestrian,Moderate,1,3,2,Urban,Rainy,Night,80,Wet
2023-05-27,15:00,15,5,Jail Road,21.231943649284393,81.64102716331432,Skid,Minor,0,1,0,Intersection,Rainy,Day,100,Under repair
2023-12-22,08:00,8,4,Amanaka,21.270401825648854,81.6331649206349,Skid,Minor,0,4,1,Urban,Rainy,Day,80,Wet
2023-05-28,14:00,14,6,Mowa,21.277409371617974,81.64252166080838,Collision,Fatal,3,2,2,Intersection,Clear,Day,60,Wet
2023-01-16,19:00,19,0,GE Road,21.258519623400957,81.64980372744027,Collision,Severe,2,1,3,Urban,Clear,Day,80,Wet
2023-11-18,21:00,21,5,Amanaka,21.26816643449325,81.6325028316651,Skid,Minor,0,2,0,Urban,Clear,Day,60,Good
2023-10-16,15:00,15,0,Fafadih,21.231624700162033,81.66773188034264,Pedestrian,Moderate,1,4,2,Urban,Foggy,Day,100,Good
2023-07-04,23:00,23,1,Mowa,21.27770223006216,81.64502061160384,Hit-and-run,Minor,0,4,1,Intersection,Clear,Night,80,Good
2023-07-16,08:00,8,6,Devendra Nagar,21.244472215263585,81.62418355362384,Hit-and-run,Moderate,1,2,2,Intersection,Cloudy,Day,80,Damaged
2023-08-31,03:00,3,3,Katora Talab,21.239075235822025,81.63278429145058,Pedestrian,Minor,0,3,1,Rural,Clear,Night,100,Wet
2023-05-08,07:00,7,0,Fafadih,21.23117666503754,81.66617660908337,Skid,Moderate,1,2,2,Rural,Clear,Day,80,Good
2023-05-27,03:00,3,5,Pandri,21.25435377868469,81.63197201695607,Collision,Moderate,1,3,2,Intersection,Rainy,Night,60,Damaged
2023-01-21,13:00,13,5,Mowa,21.28126182887937,81.64367872646494,Collision,Moderate,1,1,2,Highway,Rainy,Day,100,Wet
2023-10-01,20:00,20,6,Tikrapara,21.266153327439525,81.61883172490563,Hit-and-run,Severe,2,3,2,Rural,Clear,Day,60,Good
2023-02-22,21:00,21,2,Katora Talab,21.2384317871016,81.63014726121422,Pedestrian,Severe,2,3,0,Intersection,Clear,Day,100,Wet
2023-09-24,00:00,0,6,Shankar Nagar,21.24102511794023,81.6384975430005,Overturning,Severe,2,4,3,Rural,Foggy,Night,60,Good
2023-10-07,19:00,19,5,Amanaka,21.273822190750547,81.62734237954395,Hit-and-run,Severe,2,3,1,Intersection,Cloudy,Day,40,Under repair
2023-12-17,13:00,13,6,Tikrapara,21.258893069931744,81.60971888019202,Skid,Moderate,1,2,2,Rural,Rainy,Day,100,Good
2023-10-01,18:00,18,6,Katora Talab,21.234206136313553,81.6330271531508,Collision,Moderate,1,4,2,Highway,Clear,Day,100,Damaged
2023-06-07,23:00,23,2,Devendra Nagar,21.249754613281382,81.62458988381766,Hit-and-run,Severe,2,3,1,Highway,Clear,Night,100,Wet
2023-02-04,22:00,22,5,Telibandha,21.236400575430014,81.65329789115918,Collision,Severe,2,1,2,Urban,Clear,Night,40,Good
2023-01-11,11:00,11,2,Devendra Nagar,21.245653496763587,81.62351270057613,Skid,Severe,2,1,1,Rural,Clear,Day,80,Wet
2023-08-15,13:00,13,1,Katora Talab,21.233091985476683,81.6315299588583,Collision,Moderate,1,2,1,Highway,Rainy,Day,60,Good
2023-05-04,14:00,14,3,Katora Talab,21.23422470810016,81.63463938381946,Hit-and-run,Minor,0,2,1,Rural,Foggy,Day,40,Good
2023-05-14,10:00,10,6,Tikrapara,21.260333657180944,81.62333227799057,Pedestrian,Minor,0,3,0,Urban,Rainy,Day,80,Good
2023-02-09,03:00,3,3,Mowa,21.280055165503814,81.63417730291899,Overturning,Fatal,3,3,1,Rural,Rainy,Night,40,Under repair
2023-11-02,04:00,4,3,Amanaka,21.270787925963614,81.6306499509315,Pedestrian,Moderate,1,4,2,Highway,Clear,Night,60,Good
2023-05-12,20:00,20,4,Mowa,21.276002087226164,81.63986349158483,Hit-and-run,Minor,0,1,0,Intersection,Foggy,Day,40,Damaged
2023-07-18,07:00,7,1,Mowa,21.276909985029462,81.63817455182388,Pedestrian,Minor,0,3,1,Highway,Foggy,Day,60,Wet
2023-07-12,06:00,6,2,Ring Road No 1,21.264010446010357,81.64696759314474,Skid,Minor,0,1,1,Urban,Clear,Day,100,Good
2023-06-19,04:00,4,0,Telibandha,21.23997000282175,81.65681091323118,Collision,Severe,2,3,1,Rural,Clear,Night,40,Good
2023-04-12,21:00,21,2,Jail Road,21.225811922823198,81.63924646908698,Collision,Moderate,1,3,2,Rural,Clear,Day,80,Good
2023-11-21,04:00,4,1,Pandri,21.24382962791246,81.62869719412109,Skid,Fatal,3,3,3,Urban,Foggy,Night,60,Good
2023-07-04,07:00,7,1,Fafadih,21.235028151457893,81.66336191769406,Collision,Moderate,1,1,0,Highway,Clear,Day,40,Good
2023-09-29,19:00,19,4,Jail Road,21.230032091190854,81.64276779027428,Pedestrian,Minor,0,2,1,Highway,Clear,Day,100,Good
2023-08-03,17:00,17,3,Fafadih,21.24073816360783,81.66633691406231,Pedestrian,Fatal,3,2,2,Rural,Rainy,Day,80,Good
2023-07-09,18:00,18,6,Katora Talab,21.23513243721177,81.6301466880406,Pedestrian,Moderate,1,3,0,Intersection,Rainy,Day,80,Wet
2023-10-24,17:00,17,1,Devendra Nagar,21.24438154575028,81.62055905170315,Skid,Severe,2,4,1,Urban,Clear,Day,40,Good
2023-03-06,12:00,12,0,Ring Road No 1,21.264754042643595,81.64765641938172,Skid,Minor,0,1,1,Rural,Rainy,Day,100,Damaged
2023-01-14,03:00,3,5,Fafadih,21.23288153270223,81.6637140421636,Skid,Moderate,1,4,2,Intersection,Clear,Night,80,Damaged
2023-11-01,19:00,19,2,Katora Talab,21.23639791238155,81.63166105853176,Overturning,Severe,2,3,3,Intersection,Rainy,Day,60,Good
2023-05-29,05:00,5,0,Telibandha,21.24242444217276,81.64446305716574,Collision,Moderate,1,4,0,Highway,Clear,Night,40,Damaged
2023-10-16,15:00,15,0,Devendra Nagar,21.244616614832367,81.62327501992986,Pedestrian,Minor,0,4,0,Rural,Foggy,Day,40,Damaged
2023-06-04,22:00,22,6,Shankar Nagar,21.2435477259752,81.64264148816824,Pedestrian,Minor,0,4,0,Urban,Clear,Night,60,Good
2023-07-30,21:00,21,6,Katora Talab,21.238531319459426,81.63439377768286,Collision,Fatal,3,3,0,Urban,Foggy,Day,80,Under repair
2023-03-11,04:00,4,5,Amanaka,21.268895825153567,81.63377723196602,Pedestrian,Severe,2,3,1,Highway,Clear,Night,60,Good
2023-12-26,01:00,1,1,Telibandha,21.237065452593885,81.65246262997297,Pedestrian,Minor,0,4,0,Urban,Clear,Night,80,Wet
2023-02-01,20:00,20,2,Fafadih,21.23116041456157,81.66374031332703,Collision,Moderate,1,2,1,Urban,Rainy,Day,60,Wet
2023-03-01,20:00,20,2,Devendra Nagar,21.24565699724678,81.62183623557944,Pedestrian,Fatal,3,3,4,Rural,Cloudy,Day,100,Wet
2023-05-27,01:00,1,5,Devendra Nagar,21.247455221647233,81.62121763822583,Hit-and-run,Severe,2,4,3,Rural,Foggy,Night,60,Good
2023-01-02,17:00,17,0,Amanaka,21.271914552122183,81.63563817836358,Collision,Moderate,1,1,1,Urban,Clear,Day,60,Good
2023-09-06,06:00,6,2,Telibandha,21.237111025932727,81.651685904446,Skid,Severe,2,4,3,Urban,Foggy,Day,100,Good
2023-04-12,13:00,13,2,Ring Road No 1,21.265039769177065,81.65467255881744,Skid,Minor,0,4,1,Intersection,Clear,Day,60,Wet
2023-04-04,22:00,22,1,Ring Road No 1,21.26629844103723,81.65267382206218,Pedestrian,Fatal,3,1,2,Intersection,Clear,Night,60,Wet
2023-04-06,05:00,5,3,Telibandha,21.235517227146374,81.65744576096452,Pedestrian,Fatal,3,1,1,Rural,Cloudy,Night,60,Wet
2023-06-22,19:00,19,3,Tikrapara,21.255889151366787,81.62154778952285,Overturning,Minor,0,1,1,Highway,Cloudy,Day,40,Under repair
2023-02-08,05:00,5,2,Amanaka,21.271293851450658,81.63147757288256,Pedestrian,Fatal,3,2,2,Rural,Clear,Night,100,Good
2023-09-25,21:00,21,0,Pandri,21.251027097183364,81.62936374134127,Hit-and-run,Moderate,1,2,2,Rural,Foggy,Day,40,Good
2023-12-22,19:00,19,4,Telibandha,21.242816748147433,81.64796006729915,Overturning,Minor,0,3,0,Rural,Rainy,Day,60,Damaged
2023-04-30,06:00,6,6,Katora Talab,21.235914164980727,81.62749179118494,Hit-and-run,Moderate,1,3,2,Highway,Rainy,Day,40,Good
2023-10-24,20:00,20,1,Pandri,21.25660428837937,81.62638859527094,Overturning,Moderate,1,3,2,Rural,Rainy,Day,40,Wet
2023-06-26,15:00,15,0,Telibandha,21.23988073259272,81.64979577651083,Pedestrian,Minor,0,1,0,Intersection,Clear,Day,40,Wet
2023-10-13,13:00,13,4,Shankar Nagar,21.24320599709965,81.64452958595461,Skid,Moderate,1,4,2,Intersection,Rainy,Day,80,Good
2023-06-29,05:00,5,3,Jail Road,21.23481378738091,81.64085448100982,Hit-and-run,Minor,0,2,1,Intersection,Rainy,Night,80,Good
2023-07-15,18:00,18,5,Jail Road,21.231765234052894,81.64108667461018,Overturning,Severe,2,1,1,Rural,Clear,Day,60,Wet
2023-11-22,21:00,21,2,Fafadih,21.236152594271793,81.65981125086154,Collision,Fatal,3,1,0,Rural,Rainy,Day,80,Wet
2023-12-01,09:00,9,4,Telibandha,21.24212617166325,81.65343149959693,Overturning,Minor,0,4,1,Highway,Cloudy,Day,80,Under repair
2023-06-10,18:00,18,5,Ring Road No 1,21.26664761102605,81.649219556398,Pedestrian,Moderate,1,2,1,Rural,Clear,Day,60,Damaged
2023-04-12,22:00,22,2,Fafadih,21.23259498709729,81.66191840096633,Skid,Moderate,1,2,0,Intersection,Clear,Night,40,Good
2023-06-02,01:00,1,4,Tikrapara,21.255987473865513,81.62348476062427,Pedestrian,Fatal,3,4,0,Rural,Rainy,Night,60,Damaged
2023-05-17,06:00,6,2,Ring Road No 1,21.263363170399494,81.65205178366281,Collision,Minor,0,3,1,Urban,Rainy,Day,40,Wet
2023-07-06,07:00,7,3,Ring Road No 1,21.26166898668082,81.6472193673219,Pedestrian,Fatal,3,2,2,Urban,Rainy,Day,100,Good
2023-05-25,14:00,14,3,Mowa,21.277087910343575,81.64295761256291,Overturning,Minor,0,4,1,Rural,Clear,Day,60,Wet
2023-04-30,01:00,1,6,Jail Road,21.23182028643826,81.6405853746218,Collision,Severe,2,4,0,Highway,Clear,Night,40,Wet
2023-03-11,09:00,9,5,Shankar Nagar,21.244540172048726,81.64108892087596,Hit-and-run,Fatal,3,1,2,Intersection,Cloudy,Day,80,Under repair
2023-02-27,23:00,23,0,Shankar Nagar,21.244988745698738,81.64654849859916,Hit-and-run,Moderate,1,1,0,Rural,Clear,Night,80,Wet
2023-12-03,23:00,23,6,Pandri,21.253514368327316,81.63202862566476,Pedestrian,Minor,0,1,1,Urban,Clear,Night,40,Good
2023-04-17,00:00,0,0,GE Road,21.25208204919792,81.6443905347912,Collision,Moderate,1,3,0,Urban,Rainy,Night,40,Good
2023-12-10,08:00,8,6,Pandri,21.24826600040811,81.630964627402,Collision,Minor,0,3,1,Highway,Rainy,Day,60,Good
2023-09-25,16:00,16,0,Ring Road No 1,21.26336718284412,81.65251952865943,Overturning,Minor,0,4,0,Intersection,Clear,Day,100,Under repair
2023-11-28,03:00,3,1,Fafadih,21.238129270253534,81.66337810799769,Pedestrian,Moderate,1,3,0,Rural,Clear,Night,100,Good
2023-03-03,08:00,8,4,Fafadih,21.236876658617227,81.6614840441684,Overturning,Fatal,3,1,1,Highway,Rainy,Day,80,Damaged
2023-07-18,03:00,3,1,Katora Talab,21.234278352967547,81.63432640152236,Collision,Moderate,1,1,2,Intersection,Clear,Night,60,Damaged
2023-02-19,08:00,8,6,Mowa,21.276485744558844,81.64697488487032,Pedestrian,Minor,0,3,0,Highway,Clear,Day,100,Good
2023-06-16,00:00,0,4,Devendra Nagar,21.247971173229605,81.6249615374899,Overturning,Fatal,3,2,2,Rural,Rainy,Night,60,Good
2023-01-19,15:00,15,3,Ring Road No 1,21.267107829606687,81.64513983075643,Pedestrian,Severe,2,2,0,Intersection,Clear,Day,60,Good
2023-10-07,20:00,20,5,Pandri,21.253164413854027,81.62566806264708,Pedestrian,Minor,0,3,0,Intersection,Cloudy,Day,40,Wet
2023-12-12,18:00,18,1,Devendra Nagar,21.245578232904602,81.6224648772226,Pedestrian,Severe,2,2,3,Highway,Clear,Day,40,Wet
2023-12-02,19:00,19,5,GE Road,21.253185209836293,81.64958456186687,Hit-and-run,Severe,2,1,2,Highway,Rainy,Day,40,Damaged
2023-12-16,16:00,16,5,GE Road,21.255235351520835,81.6470943085172,Hit-and-run,Severe,2,4,0,Urban,Clear,Day,60,Wet
2023-06-06,23:00,23,1,Mowa,21.2810273431689,81.6427866696507,Skid,Severe,2,2,2,Rural,Clear,Night,60,Good
2023-01-23,04:00,4,0,Fafadih,21.228194129189784,81.65844415062442,Pedestrian,Moderate,1,4,0,Intersection,Clear,Night,100,Damaged
2023-10-08,02:00,2,6,Amanaka,21.269550365899434,81.63833687734969,Collision,Minor,0,2,0,Intersection,Foggy,Night,60,Damaged
2023-01-10,23:00,23,1,Tikrapara,21.261491169172672,81.61519749752836,Hit-and-run,Moderate,1,2,2,Intersection,Clear,Night,100,Good
2023-01-06,15:00,15,4,Shankar Nagar,21.24307905131586,81.64815341934637,Pedestrian,Moderate,1,3,0,Urban,Clear,Day,80,Good
2023-04-23,06:00,6,6,Ring Road No 1,21.263733670004523,81.65021802327479,Skid,Minor,0,4,0,Highway,Rainy,Day,60,Wet
2023-07-17,02:00,2,0,Devendra Nagar,21.24707521892227,81.62569017923875,Pedestrian,Moderate,1,1,0,Intersection,Foggy,Night,60,Wet
2023-03-01,21:00,21,2,Fafadih,21.23173149495756,81.66270772432311,Overturning,Moderate,1,1,2,Intersection,Clear,Day,100,Damaged
2023-01-11,17:00,17,2,Shankar Nagar,21.24251333150999,81.64425798280548,Hit-and-run,Moderate,1,1,2,Urban,Clear,Day,100,Good
2023-04-21,13:00,13,4,Mowa,21.279409079473915,81.64374590348116,Pedestrian,Moderate,1,2,0,Rural,Clear,Day,40,Good
2023-07-27,20:00,20,3,Ring Road No 1,21.261122449361498,81.64873614084779,Skid,Moderate,1,3,0,Highway,Cloudy,Day,40,Good
2023-12-14,19:00,19,3,Pandri,21.25423649191398,81.62936181085584,Overturning,Minor,0,2,1,Highway,Clear,Day,40,Good
2023-08-09,09:00,9,2,Fafadih,21.233955104226297,81.66028081371873,Hit-and-run,Minor,0,3,0,Urban,Clear,Day,80,Good
2023-07-20,01:00,1,3,Shankar Nagar,21.24619618032204,81.64027657005991,Hit-and-run,Severe,2,1,3,Intersection,Clear,Night,40,Wet
2023-09-16,03:00,3,5,Jail Road,21.2293931962803,81.64245797843812,Hit-and-run,Fatal,3,2,3,Intersection,Rainy,Night,80,Wet
2023-03-10,02:00,2,4,Tikrapara,21.263618903097495,81.61712872212692,Collision,Moderate,1,1,1,Intersection,Clear,Night,100,Good
2023-12-21,21:00,21,3,Pandri,21.25727905194587,81.63053972508108,Overturning,Moderate,1,3,2,Urban,Rainy,Day,40,Good
2023-07-01,20:00,20,5,Mowa,21.275771215214576,81.64340715614577,Pedestrian,Severe,2,3,0,Urban,Cloudy,Day,100,Good
2023-10-26,01:00,1,3,Tikrapara,21.25895100235655,81.62000220546156,Hit-and-run,Moderate,1,4,1,Rural,Clear,Night,100,Good
2023-04-15,10:00,10,5,Fafadih,21.23297143125702,81.66142282107056,Pedestrian,Severe,2,3,3,Rural,Cloudy,Day,60,Wet
2023-09-12,00:00,0,1,Telibandha,21.23616521987024,81.65307018369215,Overturning,Minor,0,1,0,Urban,Clear,Night,100,Wet
2023-03-01,00:00,0,2,Pandri,21.247931617898548,81.62627370531378,Collision,Minor,0,2,0,Rural,Clear,Night,40,Damaged
2023-01-05,19:00,19,3,Devendra Nagar,21.24670208104744,81.62820853274154,Overturning,Minor,0,3,1,Rural,Rainy,Day,40,Damaged
2023-02-13,18:00,18,0,Devendra Nagar,21.244542220708805,81.62550291696812,Skid,Severe,2,3,2,Highway,Clear,Day,80,Good
2023-05-28,23:00,23,6,GE Road,21.254420020530592,81.65134405331187,Overturning,Fatal,3,1,3,Urban,Rainy,Night,60,Wet
2023-12-20,14:00,14,2,Mowa,21.27796637513248,81.63902685984843,Skid,Minor,0,3,0,Urban,Clear,Day,100,Good
2023-09-25,20:00,20,0,Telibandha,21.232277357302987,81.6493114785016,Skid,Severe,2,3,1,Highway,Clear,Day,80,Good
2023-07-25,08:00,8,1,Katora Talab,21.240234262105684,81.63112750204571,Pedestrian,Moderate,1,2,2,Intersection,Foggy,Day,80,Good
2023-02-02,17:00,17,3,GE Road,21.253300629542558,81.64604954240984,Skid,Minor,0,4,1,Highway,Clear,Day,80,Good
2023-04-25,21:00,21,1,Tikrapara,21.26041821772916,81.62082337484247,Pedestrian,Moderate,1,4,2,Highway,Rainy,Day,40,Wet
2023-06-23,07:00,7,4,Mowa,21.276921513689484,81.6428114540421,Skid,Moderate,1,4,1,Urban,Rainy,Day,40,Wet
2023-12-01,08:00,8,4,Tikrapara,21.258854725989824,81.62081544597682,Collision,Moderate,1,2,1,Urban,Clear,Day,100,Wet
2023-03-22,06:00,6,2,Fafadih,21.233805951505452,81.66136952302328,Collision,Severe,2,3,0,Urban,Clear,Day,40,Damaged
2023-09-09,12:00,12,5,Devendra Nagar,21.250275049880425,81.62538691842711,Hit-and-run,Severe,2,4,0,Highway,Rainy,Day,40,Good
2023-06-12,16:00,16,0,Devendra Nagar,21.24352894440162,81.62314240829761,Pedestrian,Moderate,1,3,0,Rural,Foggy,Day,100,Good
2023-10-23,06:00,6,0,Telibandha,21.238672303644762,81.65034095871788,Collision,Moderate,1,3,2,Rural,Rainy,Day,80,Good
2023-10-22,17:00,17,6,Tikrapara,21.267673527829825,81.61981255567814,Pedestrian,Moderate,1,3,1,Intersection,Clear,Day,40,Wet
2023-05-31,19:00,19,2,Amanaka,21.263892292289686,81.63337160308485,Pedestrian,Fatal,3,4,2,Urban,Clear,Day,60,Wet
2023-04-25,02:00,2,1,Ring Road No 1,21.257602883737512,81.65021060522886,Collision,Fatal,3,4,0,Intersection,Clear,Night,40,Wet
2023-12-28,16:00,16,3,Amanaka,21.26403806931082,81.6323852285868,Collision,Moderate,1,1,1,Highway,Rainy,Day,60,Under repair
2023-05-22,10:00,10,0,Tikrapara,21.2555378354111,81.61985248053391,Pedestrian,Moderate,1,3,1,Rural,Clear,Day,40,Wet
2023-09-12,17:00,17,1,Tikrapara,21.260101618087887,81.6196088869225,Overturning,Minor,0,3,0,Rural,Clear,Day,40,Good
2023-04-24,16:00,16,0,Amanaka,21.269686345834295,81.63081710674939,Pedestrian,Minor,0,3,0,Highway,Foggy,Day,100,Wet
2023-08-17,10:00,10,3,Mowa,21.280440564107764,81.64806667368082,Skid,Minor,0,2,1,Intersection,Clear,Day,100,Wet
2023-04-23,12:00,12,6,Jail Road,21.23102763773582,81.63882222620205,Overturning,Minor,0,1,1,Urban,Foggy,Day,80,Good
2023-07-02,02:00,2,6,Shankar Nagar,21.239215798471683,81.63937579908772,Pedestrian,Severe,2,3,3,Intersection,Foggy,Night,40,Wet
2023-12-20,05:00,5,2,Katora Talab,21.238059118969716,81.6377193540804,Pedestrian,Moderate,1,4,1,Rural,Cloudy,Night,40,Good
2023-12-23,14:00,14,5,Telibandha,21.239682598524166,81.65249966186911,Overturning,Severe,2,2,0,Intersection,Rainy,Day,40,Good
2023-01-16,02:00,2,0,Devendra Nagar,21.247723034732083,81.62491960317416,Collision,Moderate,1,4,1,Highway,Clear,Night,40,Good
2023-10-29,04:00,4,6,Ring Road No 1,21.261424579214218,81.65172177053593,Pedestrian,Severe,2,3,3,Urban,Clear,Night,100,Wet
2023-10-13,15:00,15,4,Jail Road,21.227254866588353,81.64015228685888,Skid,Minor,0,1,0,Urban,Clear,Day,80,Under repair
2023-03-04,09:00,9,5,Mowa,21.2798925905932,81.64733635142217,Overturning,Severe,2,3,0,Urban,Clear,Day,60,Good
2023-11-27,13:00,13,0,Fafadih,21.229170804076897,81.66264452289296,Pedestrian,Minor,0,4,1,Rural,Cloudy,Day,100,Good
2023-05-09,10:00,10,1,Fafadih,21.237543709774872,81.6634765432975,Pedestrian,Moderate,1,3,2,Urban,Rainy,Day,100,Good
2023-06-18,07:00,7,6,Fafadih,21.235598836328474,81.6629630847056,Pedestrian,Minor,0,2,0,Rural,Clear,Day,100,Good
2023-05-14,15:00,15,6,Amanaka,21.273895003469327,81.63173756549567,Pedestrian,Minor,0,1,0,Intersection,Foggy,Day,100,Damaged
2023-03-26,14:00,14,6,GE Road,21.24704222000209,81.6488809975786,Hit-and-run,Severe,2,3,1,Intersection,Clear,Day,40,Damaged
2023-12-20,16:00,16,2,Fafadih,21.226616513689287,81.66489193741253,Skid,Moderate,1,2,0,Urban,Clear,Day,100,Damaged
2023-10-09,10:00,10,0,Tikrapara,21.263762145586487,81.61739994833475,Pedestrian,Severe,2,3,0,Urban,Clear,Day,80,Damaged
2023-01-04,09:00,9,2,Katora Talab,21.235587688210018,81.63428295757456,Overturning,Moderate,1,1,2,Intersection,Rainy,Day,100,Good
2023-12-03,05:00,5,6,Amanaka,21.27015606195132,81.6353815217576,Overturning,Moderate,1,1,0,Rural,Clear,Night,100,Wet
2023-09-03,17:00,17,6,Tikrapara,21.261774696320636,81.61818212094097,Collision,Severe,2,4,1,Highway,Clear,Day,100,Good
2023-02-13,07:00,7,0,Mowa,21.281729579910433,81.64363784333138,Pedestrian,Severe,2,1,2,Highway,Rainy,Day,60,Under repair
2023-12-20,03:00,3,2,GE Road,21.24937910966238,81.65290533800341,Collision,Moderate,1,4,0,Rural,Clear,Night,100,Wet
2023-09-25,23:00,23,0,Katora Talab,21.23262522904163,81.63422350256754,Overturning,Severe,2,4,1,Highway,Rainy,Night,60,Good
2023-10-19,20:00,20,3,Mowa,21.281800752203228,81.64013078068527,Overturning,Minor,0,4,1,Intersection,Rainy,Day,40,Under repair
2023-02-22,12:00,12,2,Mowa,21.2798286669403,81.643930018791,Skid,Minor,0,3,1,Urban,Foggy,Day,80,Good
2023-12-21,05:00,5,3,Fafadih,21.230518428396056,81.66098256684121,Pedestrian,Moderate,1,1,0,Urban,Clear,Night,80,Damaged
2023-08-15,07:00,7,1,Tikrapara,21.259630488509373,81.61704478644451,Skid,Minor,0,4,0,Highway,Clear,Day,80,Damaged
2023-04-06,05:00,5,3,Katora Talab,21.24360502455615,81.63221068093966,Hit-and-run,Severe,2,3,0,Intersection,Cloudy,Night,40,Damaged
2023-08-19,00:00,0,5,Pandri,21.254414790882205,81.62842159694935,Overturning,Moderate,1,2,0,Urban,Clear,Night,40,Damaged
2023-06-02,10:00,10,4,Devendra Nagar,21.242340091433345,81.62370844272947,Overturning,Minor,0,3,0,Rural,Clear,Day,80,Under repair
2023-07-04,07:00,7,1,Tikrapara,21.262047280153165,81.6214615287252,Pedestrian,Fatal,3,1,0,Highway,Clear,Day,60,Good
2023-12-24,12:00,12,6,Amanaka,21.274686795331966,81.64383573886981,Hit-and-run,Severe,2,1,2,Rural,Clear,Day,100,Good
2023-02-18,22:00,22,5,Tikrapara,21.260851542611267,81.61671072347853,Overturning,Minor,0,2,1,Urban,Foggy,Night,60,Good
2023-04-21,10:00,10,4,Amanaka,21.271358622980383,81.63420136114878,Pedestrian,Minor,0,4,1,Urban,Clear,Day,100,Wet
